# ID dust:Av_16 dust:Av_median dust:Av_84 dblplaw:tau_16 dblplaw:tau_median dblplaw:tau_84 dblplaw:beta_16 dblplaw:beta_median dblplaw:beta_84 dblplaw:metallicity_16 dblplaw:metallicity_median dblplaw:metallicity_84 dblplaw:massformed_16 dblplaw:massformed_median dblplaw:massformed_84 dblplaw:alpha_16 dblplaw:alpha_median dblplaw:alpha_84 redshift_16 redshift_median redshift_84 UVcolour_16 UVcolour_median UVcolour_84 VJcolour_16 VJcolour_median VJcolour_84 tmw_16 tmw_median tmw_84 sfr_16 sfr_median sfr_84 mstar_liv_16 mstar_liv_median mstar_liv_84 z_input global_log_evidence global_log_evidence_err min_chisq_reduced
2.197100000000000000e+04 6.960604488322106320e-01 9.105881956435138980e-01 1.083862524946761718e+00 4.310160612964781812e+00 5.124555284588366177e+00 5.632567237199938681e+00 1.491960439911673220e+01 9.294514646572363858e+01 4.482822532074787318e+02 2.693156841472548191e-01 4.110720481488498446e-01 6.875398993345274157e-01 9.162181944422254531e+00 9.287059694236793561e+00 9.383047546738986000e+00 3.334133744326755328e-02 4.673823000894656299e-01 1.639813178735260379e+01 8.261760866177655371e-01 8.946764434250491504e-01 9.972825853206805924e-01 1.064717186955544292e+00 1.112829576692327294e+00 1.155893808118737098e+00 6.483107487932958657e-01 7.472975942519770598e-01 8.120884912571318948e-01 5.035799543392906585e+00 5.433230747954196360e+00 5.892417603381438163e+00 5.729871384476887819e-01 1.236607432215355518e+00 2.044933792037350706e+00 9.582604766263484955e+08 1.230993472147552013e+09 1.500326648126562119e+09 0.000000000000000000e+00 3.325343075566146922e+01 1.950856129684793994e-01 3.680819552147608142e+00
2.200200000000000000e+04 3.357368926425406963e-01 5.116967762325862479e-01 6.871198951973863656e-01 3.174931048380745136e+00 3.905225840844273488e+00 4.451487266199597670e+00 3.639063406028434366e-01 2.046566120864552829e+01 2.637589630765675111e+02 3.110780441883341241e-01 5.467213246598744414e-01 1.160617809134381506e+00 1.136355334337538459e+01 1.145677149759366564e+01 1.155279816327682596e+01 3.968658230543939425e+01 1.389654453554574332e+02 5.076463222624166178e+02 9.865958249414301662e-01 1.029875867646017351e+00 1.069732375240725286e+00 1.895970953593337782e+00 1.959478255292982141e+00 2.023672729924971492e+00 1.074397899365620690e+00 1.142204071929295850e+00 1.213676908898840168e+00 2.215761111186379750e+00 3.337059731605310553e+00 4.004119705220625214e+00 1.142014937850352991e-71 2.785797179330979365e-18 1.469413419247794122e-04 1.297244326140104980e+11 1.539375800247880249e+11 1.823838648235259094e+11 0.000000000000000000e+00 2.449682455487208301e+02 1.992861122228447301e-01 5.426245905627629096e-01
2.205900000000000000e+04 1.988840779678578086e+00 2.244326145596826194e+00 2.440193105489887770e+00 3.981908701745397128e+00 4.842871531946774333e+00 5.309665603935409095e+00 1.357978756879106186e+01 9.233359250854870481e+01 4.466786420868643859e+02 3.331491714097849499e-01 5.353075241716912513e-01 1.168180679331908500e+00 1.055777509559341176e+01 1.063191059083801804e+01 1.071200925648437163e+01 3.119858174629694739e-02 4.089004334039985089e-01 7.995764657563596778e+00 8.863813443067682929e-01 9.465196212795480291e-01 9.826509106794250048e-01 1.809235488865065467e+00 1.851727497418888646e+00 1.904682232526418773e+00 1.667855193513499090e+00 1.730006135423703739e+00 1.817905548713734332e+00 4.848322307635407391e+00 5.278381429288349302e+00 5.539027131177756580e+00 1.529642517610929531e+01 2.722911407076333390e+01 4.327415658031149093e+01 2.356460179809614182e+10 2.708271078384751892e+10 3.117842680021644974e+10 0.000000000000000000e+00 2.578399585262352502e+02 1.974298453017866994e-01 1.543671175042725885e+00
2.217300000000000000e+04 7.890580597364571513e-01 8.144702947604264276e-01 8.405708131100007030e-01 3.459256895958856326e+00 3.529520293570293177e+00 3.647675479878463189e+00 3.808234794643468604e+02 6.343654687245625610e+02 8.811852107354559394e+02 1.568422487825062994e+00 1.761195529744050692e+00 1.914651960023902477e+00 1.013894143798935588e+01 1.020448502125178614e+01 1.027700513508699665e+01 4.133599859086685342e+02 6.214739922657886382e+02 8.523381758913744761e+02 1.749131311119176857e+00 1.811817746712570010e+00 1.850355359903174124e+00 3.966082944130338017e-01 4.278983576098287500e-01 4.618036991231240229e-01 1.037222754467832075e+00 1.090645532586345112e+00 1.141266152239558185e+00 3.459263122236393428e+00 3.530485125097318377e+00 3.647175859750293458e+00 8.012202621398060387e+01 1.402965973276353111e+02 2.063829740402108541e+02 1.173874726327549744e+10 1.340573068640658760e+10 1.554978435232507133e+10 0.000000000000000000e+00 -1.050830690489691044e+01 2.499937178132364268e-01 3.738453376306979159e+00
2.227900000000000000e+04 9.763135318637231608e-01 1.385197830011601461e+00 1.699623542453634784e+00 4.630414802112529316e+00 4.932916378282321546e+00 5.225905113469002217e+00 3.537874349813766628e+01 1.398410193749551240e+02 5.026240380679428199e+02 3.784059973287591250e-01 7.664663169267610376e-01 1.689530580123417280e+00 1.041994654666134679e+01 1.047570294485858966e+01 1.052392787277643649e+01 1.931304697198749309e+00 2.038451171356225800e+01 3.702872112504562807e+01 9.711829511969464201e-01 1.011156517530030108e+00 1.042778971560301748e+00 1.513010509689114880e+00 1.552332214067249083e+00 1.586872937650946502e+00 1.107017326433775928e+00 1.172739381662845304e+00 1.260786133411450294e+00 4.932077243616156181e+00 5.141941761778182851e+00 5.338417321627394685e+00 3.584125531195470948e+00 7.834043963882650452e+00 1.780919018017396027e+01 1.733358554717810822e+10 1.902320176747478485e+10 2.085497915341670990e+10 0.000000000000000000e+00 2.550329585892915247e+02 2.185391704048032235e-01 1.187537402515988827e+00
2.231200000000000000e+04 5.969021730803102804e-02 1.461305660307623266e-01 2.355605612523132275e-01 4.497988753677883977e+00 4.847866487598404106e+00 5.113753475778935353e+00 2.322241758411993118e+01 1.287680921370867679e+02 4.903791388884953903e+02 2.383815769899666204e-01 4.499371348682282834e-01 6.430904429246047105e-01 8.958886757432669157e+00 9.057768785422204871e+00 9.147123594748006070e+00 2.747199350680316204e-02 2.347036178817749619e-01 4.030864516137546261e+00 1.008634797245734793e+00 1.075818785435192826e+00 1.111817141349549676e+00 3.538562996625884693e-01 4.001381825997007979e-01 4.466708197050692775e-01 -1.351820199297434910e-02 3.760628265766285949e-02 1.123665841577263791e-01 4.923162752657477270e+00 5.108499832734045398e+00 5.280668737473060759e+00 1.028725669001983034e+00 1.497803731189222276e+00 2.064861035549361290e+00 6.307079915237586498e+08 7.615437225972131491e+08 8.991419415053790808e+08 0.000000000000000000e+00 3.494279493150260407e+01 2.073355244192103264e-01 1.813485925472365423e+00
2.234300000000000000e+04 6.118314046034029063e-01 7.028894628752612173e-01 8.075861727660453848e-01 2.139692033602521359e+00 3.503409400741968494e+00 4.370266583413512151e+00 3.263789343498904927e+00 3.948048382894873498e+01 3.416664924977769715e+02 1.121765079701440904e+00 1.447981947156340876e+00 1.772339233591317509e+00 1.006734673851810591e+01 1.016442818953001037e+01 1.027862625335214553e+01 2.235338612272598155e-02 1.119992073081671896e-01 7.443423626707941221e-01 9.737266839773186522e-01 1.011245799053460015e+00 1.044617736585865098e+00 1.066929968630851544e+00 1.101173120854635812e+00 1.136164362600830646e+00 9.280189305844819270e-01 9.821582736305742856e-01 1.036928163565423278e+00 3.518731226584165483e+00 4.428536521721481378e+00 4.866071403566250453e+00 4.189278981991693129e+00 5.581674331321124782e+00 7.639477035875702704e+00 7.316904408111790657e+09 8.705429632716201782e+09 1.059582493800212097e+10 0.000000000000000000e+00 2.660382901211164608e+02 2.000133888378858582e-01 1.166194511585603610e+00
2.237100000000000000e+04 1.541647538692515029e+00 1.640876543899739248e+00 1.838432180746176092e+00 5.184855403962837173e+00 5.412954202008734228e+00 5.630567267339883664e+00 3.590474536487231916e+01 1.708810112498387355e+02 5.707486626524002986e+02 7.858846200020459527e-01 1.700294784900725054e+00 1.918746620343024567e+00 1.057114910290474086e+01 1.067165536124682212e+01 1.075837796913246436e+01 3.104154837821932952e-02 3.307017044694015584e-01 5.023016603678946979e+00 9.821001506551665372e-01 1.006107938193034457e+00 1.031483244497213958e+00 1.232759638833836879e+00 1.261024956895044014e+00 1.291607436242518503e+00 1.384032884525344675e+00 1.429952268054559994e+00 1.479568062833976683e+00 5.370691608892366631e+00 5.523892864513390677e+00 5.665828845433706462e+00 1.036161886146522022e+02 1.283987578650268233e+02 1.807992067003736452e+02 2.775753880187205505e+10 3.314432400752039337e+10 3.900713886460044098e+10 0.000000000000000000e+00 2.381798263795854211e+02 2.158036698513454699e-01 1.707546727417032617e+00
2.238500000000000000e+04 7.650184748574120341e-01 8.740680190603047350e-01 9.809816587619046846e-01 4.575044923839220345e+00 4.972131183284511202e+00 5.262672182759471795e+00 2.265486329676221544e+01 1.119665939781784516e+02 4.783719620405983619e+02 1.572368343749601660e+00 1.817331941846423327e+00 1.945386604096282612e+00 1.013977009948482788e+01 1.021917919193935553e+01 1.029916945573396880e+01 2.639884461830731624e-02 2.058298326103568665e-01 2.100385315709337952e+00 9.738893386587623713e-01 1.002451096905358385e+00 1.028671667117539545e+00 9.452709814017504764e-01 9.818752276539974844e-01 1.018691977779885960e+00 9.253227180279322006e-01 9.579508231703570686e-01 9.885610714450756564e-01 5.101438940056910454e+00 5.299106391213434186e+00 5.455482109968316173e+00 1.486673036357772304e+01 1.994223177202540498e+01 2.646322242800641789e+01 9.435808891332010269e+09 1.092321847283342552e+10 1.256996491910574532e+10 0.000000000000000000e+00 2.514585281502771181e+02 2.109921842250086221e-01 1.507737492773805643e+00
2.245600000000000000e+04 1.631959458287621567e+00 1.696037554560003491e+00 1.833679271025191460e+00 5.335000424791995322e+00 5.491874855060817850e+00 5.675937680227194804e+00 8.595899314438410954e+01 2.350844490915123401e+02 6.389003527797574407e+02 6.729754983267148827e-01 1.315959124595694751e+00 1.691580339429617386e+00 9.887889410817161107e+00 1.001326522989392664e+01 1.011513351693523433e+01 3.989955274210954528e-02 6.050475994546744563e-01 1.125966102628589738e+01 1.005707965418652039e+00 1.046143234745718686e+00 1.084189571894782933e+00 1.066142918742240653e+00 1.091929035544909610e+00 1.121046606011095959e+00 1.451111817422279238e+00 1.503078583995966611e+00 1.561602653127992291e+00 5.351980608341257550e+00 5.509800668264213996e+00 5.682377140976056396e+00 8.192498525964998635e+01 9.703766905360846806e+01 1.406449035191944859e+02 6.331377520262215614e+09 8.029176765046548843e+09 9.777993808613597870e+09 0.000000000000000000e+00 2.505461037973435339e+02 2.195726103865975054e-01 1.528975862126911611e+00
2.263200000000000000e+04 1.445450843070191227e-01 2.836131284640997507e-01 4.765352521624120485e-01 3.553862846632185324e+00 4.942734232499578440e+00 5.493264466833890580e+00 4.697247771305897324e+00 4.984534727849124636e+01 3.950525193756704994e+02 3.265298215726675224e-01 4.551469627914510041e-01 6.247267088027240733e-01 9.020684285878747488e+00 9.133157724984629411e+00 9.276643386412713355e+00 2.206739281878493386e-02 1.262112094782969485e-01 1.088308284312401675e+00 8.242367752077590648e-01 8.608652901376110389e-01 9.979450210077507322e-01 5.985793001155167437e-01 6.630629645718126852e-01 7.062176684179353181e-01 2.645448784903892681e-01 3.204437707201890362e-01 3.745420317309822167e-01 4.590247236181918211e+00 5.354056410275148892e+00 5.657526561275487254e+00 5.193128339520998171e-01 7.921377468779017272e-01 1.893715364746378693e+00 7.022848090147858858e+08 8.548419042473051548e+08 1.071673036987677813e+09 0.000000000000000000e+00 5.047326531670636314e+02 2.001800632354701071e-01 1.840221205392246429e+00
2.269700000000000000e+04 4.312698469159712555e-01 5.532417046759020574e-01 7.574509688592657719e-01 1.880915564813333107e+00 3.828120589177118394e+00 4.921009272595857631e+00 7.485446995363188583e-01 2.294532244606543614e+01 2.783061419592744414e+02 4.017509696126503882e-01 6.269788276951638872e-01 9.523973761251178782e-01 9.264747768233499770e+00 9.411656445496246803e+00 9.557118532524954801e+00 2.184082420575847450e-02 1.071899279268214988e-01 8.077060853090232140e-01 8.889099707843248765e-01 9.762475604315579147e-01 1.025101554958697259e+00 9.355560889665270885e-01 9.845043291617905368e-01 1.028746494805552691e+00 6.115299942316897441e-01 6.815373767576602404e-01 7.947504655754049629e-01 3.061181339412157865e+00 4.486805510929130492e+00 5.133782234356311314e+00 5.918188369667434223e-01 9.223411871126152572e-01 1.705661966971995680e+00 1.193311262188956738e+09 1.528525910505506039e+09 1.957272117024557590e+09 0.000000000000000000e+00 2.854817614514797697e+02 1.897992326188130685e-01 4.582988551750217243e-01
2.272700000000000000e+04 2.797160268390267435e-01 3.831876775329743356e-01 4.773925099539975681e-01 4.728011607463709964e+00 5.094592934833165110e+00 5.356685089298533597e+00 3.352926982537800882e+01 1.401672464893792096e+02 5.093197079586100813e+02 4.215565466712584142e-01 6.109142822177098253e-01 8.485138201187122364e-01 8.995046720589405354e+00 9.078819648546275545e+00 9.167623230874893281e+00 3.466616559181863455e-02 5.230461904380764304e-01 1.225147966741308991e+01 9.860536153649374080e-01 1.019142428780821064e+00 1.046533714392277936e+00 5.442524657073782857e-01 5.813021102936914986e-01 6.210498482095750949e-01 2.300422539918400844e-01 2.882304978144105689e-01 3.543044026593854534e-01 5.136070446662881039e+00 5.337233038118474937e+00 5.475124992292725423e+00 1.104260119093276149e+00 1.621549657524472332e+00 2.178805655375302575e+00 6.935222133152287006e+08 8.110560837650624514e+08 9.523840230380045176e+08 0.000000000000000000e+00 5.007070019409987935e+02 2.103387633403391854e-01 2.423525232129317697e+00
2.279500000000000000e+04 1.219850642551768116e+00 1.441644744380629062e+00 1.705757297558286423e+00 4.901089730584317294e+00 5.127258292450761701e+00 5.334586668238006091e+00 1.198937081575156327e+01 7.870805356938382147e+01 4.262346602456450455e+02 1.127973310597656820e+00 1.621956673245940284e+00 1.892925889483775936e+00 1.001854467144914551e+01 1.006150232544895218e+01 1.011198495432653210e+01 6.215392019848876259e+01 2.122072514486427224e+02 5.984647375933352578e+02 9.744775015682536345e-01 1.018266120400630026e+00 1.059104826762020224e+00 1.957650907116230465e+00 2.030149348616344440e+00 2.099207263036135362e+00 1.426607917876038023e+00 1.491052593389030179e+00 1.563325986862269090e+00 4.758171863766962773e+00 5.016575431435759569e+00 5.196359776405263808e+00 2.736537916704184335e-21 6.485974466562597110e-07 8.753874050581893218e-02 6.479548664398062706e+09 7.183972604416182518e+09 8.000914166734004021e+09 0.000000000000000000e+00 4.479270008528543201e+01 2.059987438547804250e-01 5.046612574659533612e-01
2.280400000000000000e+04 2.762550931422495526e-01 3.741273231395139121e-01 4.585738131739368617e-01 4.459869518332736149e+00 4.904587198274263038e+00 5.188918868210136814e+00 1.805226669039649323e+01 9.634116246138972883e+01 4.484290319981404878e+02 7.930081042125936008e-01 1.074163779699271348e+00 1.446997985910160267e+00 9.336363420198455998e+00 9.424216330868224745e+00 9.516091239750785746e+00 2.828488209204768275e-02 2.034494698179916128e-01 2.234202413983684909e+00 9.819963308093252463e-01 1.024590502278109660e+00 1.062524224037199261e+00 5.613324735189380021e-01 5.995119830743167455e-01 6.392215056738386192e-01 3.835626826763188779e-01 4.574049830707149766e-01 5.106901541805008993e-01 4.975491068291518104e+00 5.204965471558102408e+00 5.375032485130649462e+00 2.270190233620066778e+00 3.170134232239586680e+00 4.160780824246876897e+00 1.487328410942690849e+09 1.763384747443737030e+09 2.083829726289004087e+09 0.000000000000000000e+00 2.718315563937665047e+02 2.056879880227066026e-01 8.361282012135223818e-01
2.283300000000000000e+04 6.366892117578083488e-01 7.859307768983608833e-01 9.308353799595525668e-01 4.219125559581161866e+00 4.907867328857692613e+00 5.377379656025849108e+00 1.384651491908690346e+01 8.282216288226017298e+01 4.337539740338789329e+02 3.944571615037427148e-01 5.245407062066836934e-01 7.087129087634349567e-01 9.539826668717106273e+00 9.632724975183029059e+00 9.720497485032922214e+00 2.645458272237032754e-02 1.855723761203722511e-01 1.835390510400648267e+00 8.756734464966905440e-01 9.637266510140358733e-01 1.000684126002582275e+00 9.243233662888901137e-01 9.634898485210250385e-01 1.008988437374847891e+00 6.106188534049550309e-01 6.565558811663425587e-01 7.204546702148266757e-01 5.000507515351317878e+00 5.321263950846874202e+00 5.572781385118050324e+00 2.235101195700425425e+00 3.891582471471265237e+00 5.802215083986070887e+00 2.322446335066758156e+09 2.773672733816739082e+09 3.218229971787279606e+09 0.000000000000000000e+00 4.902893589464335946e+02 2.022204708032903364e-01 3.627025163212380221e+00
2.283400000000000000e+04 1.893831456825365134e+00 2.226389302121131841e+00 2.370826038914591649e+00 5.722424249578455857e+00 6.256088293137420209e+00 6.577057326286887218e+00 2.703273387443740816e+01 1.281286461530640679e+02 5.304168882620979275e+02 2.118418459297958731e-02 6.542999394501844423e-02 2.995407492321562892e-01 1.034032765339292048e+01 1.040988142184036214e+01 1.049791470273924787e+01 2.845632182968766896e-02 2.304141651335478436e-01 3.120403265886828592e+00 6.900847333276661777e-01 7.127976949013702379e-01 7.401673877950203373e-01 1.639011160646326459e+00 1.658265926073489993e+00 1.681100688169893331e+00 1.318695465182781801e+00 1.365822028620389261e+00 1.425768726386111407e+00 6.290426325950728703e+00 6.600159026190357103e+00 6.826684321399877575e+00 1.477890337027371359e+01 3.077443817001503490e+01 4.081120175392695870e+01 1.419024214774998474e+10 1.653645570693148804e+10 1.975817831073283005e+10 0.000000000000000000e+00 2.448816466244634569e+02 2.145055144241990175e-01 2.142944498061705616e+00
2.284700000000000000e+04 2.909867403691717147e-01 5.769051136284690795e-01 9.535583908608522563e-01 2.389730274891023853e+00 4.023883321955382897e+00 5.366450113645132802e+00 5.050743133380303229e-02 1.131212528820739971e+00 8.571230810772532038e+01 2.200997543061440631e-01 6.094155014378256352e-01 1.333514444428009371e+00 1.050475434155984189e+01 1.061592241215463694e+01 1.071646935417389379e+01 5.374051089096654188e+00 1.167760294209781513e+01 1.267857228867978279e+02 8.644056845935087496e-01 9.546959906026974974e-01 1.047162981071656951e+00 1.734326733672001408e+00 1.856665307559772771e+00 1.994173442782955163e+00 1.005180903815183768e+00 1.157645669194263149e+00 1.330829053225523140e+00 1.857118722657191023e+00 2.690608879409592369e+00 4.000595282858045110e+00 1.288248348635968182e-02 2.255128395450908263e-01 5.188586260036248676e-01 1.758607949260981369e+10 2.162359228353553009e+10 2.638290802397898865e+10 0.000000000000000000e+00 -4.376620876634031561e+02 2.003990849298077359e-01 1.970550763369993019e+00
2.285700000000000000e+04 4.895523486454141371e-01 6.033787552767374551e-01 7.496017845269979940e-01 3.680559521876169971e+00 4.414172200006531988e+00 4.919724782028297660e+00 9.185608126978259236e+00 5.817577943283555442e+01 3.818419153018411976e+02 1.529113046122994035e+00 1.766343960243087707e+00 1.926068976069703620e+00 1.000733231037137294e+01 1.012820670094449582e+01 1.022919242956065133e+01 2.206838183638112905e-02 1.199263445629813185e-01 9.350546570178325245e-01 1.048112583097237094e+00 1.091283837784896571e+00 1.117011371365394856e+00 8.062997885852993818e-01 8.645674181114362256e-01 9.098235104108530757e-01 7.770702980882019384e-01 8.095839699349873797e-01 8.465437722848127011e-01 4.429412628050225287e+00 4.794089949250632365e+00 5.040969412013997619e+00 7.969547862623197254e+00 1.174501437275575988e+01 1.791531076245268039e+01 6.856621150757141113e+09 8.577196946948997498e+09 1.030712297817802238e+10 0.000000000000000000e+00 2.556967063533664088e+02 2.076673456994056755e-01 1.802744867612670943e+00
2.291900000000000000e+04 6.374843769031004470e-01 8.062391398995395475e-01 1.001612119334968742e+00 4.545131852959274354e+00 5.176466030380073136e+00 5.555883887016068279e+00 1.209135875226632767e-01 2.099437456181188377e+00 1.071980589949338736e+02 1.101103912669767704e+00 1.562012200880007473e+00 1.859162742938574198e+00 1.071697509874864629e+01 1.083321000867700867e+01 1.092263484603598478e+01 3.437708000659652896e+01 1.479020515414979968e+02 4.860949195454751930e+02 8.531141834633330090e-01 8.983301908134697644e-01 9.459475339993128618e-01 2.132720797602217111e+00 2.207697290947979951e+00 2.277760784783493087e+00 1.425601410718006390e+00 1.521854837216068290e+00 1.613892416319929080e+00 2.564390629997627791e+00 3.842664953186964105e+00 4.706317300423075167e+00 8.614676082518397443e-32 2.632263484084992122e-09 2.124965249093531058e-02 2.995366337981542206e+10 3.702830376132133484e+10 4.371436114386776733e+10 0.000000000000000000e+00 2.628332184536662908e+02 2.006800841678718916e-01 5.641101745887816543e-01
2.305300000000000000e+04 4.535081877685867013e-01 5.405206446576378276e-01 6.267395382758533806e-01 4.818192215174980753e+00 5.121693989393167890e+00 5.356790160826162328e+00 2.856263056614555040e+01 1.468666862965317819e+02 5.429778967786496651e+02 1.147006018470204669e+00 1.508800551233890896e+00 1.814822805455118315e+00 1.003349622830143062e+01 1.011671074474618592e+01 1.019689898878485756e+01 3.417123754272807790e-02 3.128762633542180316e-01 3.799583328309072083e+00 9.774936386204678973e-01 1.007689049710873253e+00 1.043985514426529537e+00 6.481641598111564928e-01 6.872220221507454596e-01 7.253213375317670852e-01 5.794064074909290873e-01 6.244813665446287132e-01 6.638446562341639989e-01 5.196628139847677019e+00 5.362742127958788352e+00 5.502988135556005744e+00 1.512343962187726376e+01 1.978227164992357956e+01 2.581288477326979702e+01 7.520287155395713806e+09 8.820553757331750870e+09 1.027635932481713867e+10 0.000000000000000000e+00 2.507156495045844622e+02 2.075683799627350834e-01 8.577131732414160492e-01
2.308600000000000000e+04 5.842385501547032733e-01 6.767903557509745704e-01 7.349212372446566333e-01 5.139607941412279501e+00 5.287391836839182346e+00 5.460286300552113836e+00 4.960540155596257250e+01 2.054075067105225969e+02 5.893106769638089872e+02 1.685977916274088217e+00 1.861914181071681718e+00 1.962663154528613951e+00 8.984186041331419403e+00 9.075952606805589795e+00 9.196955292426626016e+00 3.183590411808777387e-02 3.513913345471463279e-01 6.264683007256852676e+00 1.025913292854910175e+00 1.073187272858579400e+00 1.103127335939671827e+00 4.982548273018529983e-01 5.372821076989708899e-01 5.899897875297994698e-01 6.664989930216101977e-01 7.333709931888456879e-01 7.995347527735667814e-01 5.216741159904913161e+00 5.337868104220319765e+00 5.508266257506496011e+00 4.268017656757145062e+00 5.801933739796215406e+00 7.218403553158955432e+00 7.330697802314590216e+08 8.796981342195793390e+08 1.115327083450022221e+09 0.000000000000000000e+00 -4.266310793798056693e+02 2.159730383691418620e-01 5.745262160057337253e-01
2.315600000000000000e+04 3.624606433164008212e-01 5.084561484937842879e-01 6.403261900229841874e-01 4.875788575022280469e+00 5.314731388672550239e+00 5.646139789801811304e+00 2.452533171374440712e+01 1.121846752960291269e+02 4.685322034707850207e+02 4.248251512604586666e-01 6.049163301992452890e-01 8.126191390738434217e-01 9.181958172550496400e+00 9.307768895560460720e+00 9.425628241672667329e+00 3.021671276878123633e-02 2.654930377176471512e-01 3.130550613804646165e+00 8.897724115432031899e-01 9.803906563601870738e-01 1.016485021121771970e+00 5.749591681660231046e-01 6.164535238853794397e-01 6.684997278308408841e-01 3.195488753460367093e-01 3.778381681279388005e-01 4.469544327433007114e-01 5.265301997943044654e+00 5.499286969526313129e+00 5.725701920724652894e+00 2.063419108659578338e+00 3.566930005480333232e+00 5.224391637327816973e+00 1.095195017978292465e+09 1.389117547629323959e+09 1.715585745583853245e+09 0.000000000000000000e+00 2.693998112757956278e+02 2.065239220284816879e-01 1.195660607660780750e+00
2.325000000000000000e+04 1.047976812821017178e+00 1.205732522543893515e+00 1.434963136486027135e+00 1.768904971736198650e+00 3.768628148015492396e+00 4.978567006726495769e+00 5.337371940794044534e-01 1.894192587639115999e+01 2.730568027754149512e+02 8.708976650342972192e-01 1.425458249771748953e+00 1.803849754425841168e+00 9.686363378764735188e+00 9.861653227984930936e+00 1.004541002488369017e+01 2.497140533023357520e-02 1.441007429610043078e-01 1.048596608601088276e+00 9.211376729590765589e-01 9.918229793274535577e-01 1.061381831061031678e+00 1.384053587786077344e+00 1.442657590655098687e+00 1.494945801696439425e+00 1.265069470789136119e+00 1.358663937747042638e+00 1.432420412111627295e+00 2.894156428075888687e+00 4.334300011421850840e+00 5.190155157982560219e+00 1.800451776872687537e+00 2.522798986014051614e+00 4.142677095926391218e+00 3.089065869474958897e+09 4.292043808868510246e+09 6.044916456123536110e+09 0.000000000000000000e+00 -6.516888794127170286e+02 1.786142479818579598e-01 5.045814599615547902e-01
2.331600000000000000e+04 1.243576281097901415e+00 1.394957710245956051e+00 1.567242515287730287e+00 2.591277031963182154e+00 3.919580757852539676e+00 4.525915303919616939e+00 3.623668196021318622e+00 4.869700088985436537e+01 3.902375984105445355e+02 2.677269399252469873e-01 3.982435881134271938e-01 5.534524210922526777e-01 1.008107721921551914e+01 1.015995736000250105e+01 1.028715620382065410e+01 2.914163426580632099e-02 2.127095406648313036e-01 2.961568508509798470e+00 1.063637363962227189e+00 1.088389349206709156e+00 1.112744965721261137e+00 1.433372772862284039e+00 1.463458673522186615e+00 1.495722717321376072e+00 1.120065255768573076e+00 1.163664157995064841e+00 1.204840883986254330e+00 3.598973347673531720e+00 4.468723577759149634e+00 4.826618399577053964e+00 4.845557626039840748e+00 6.958661957396937936e+00 1.038884332674590283e+01 7.692482205085387230e+09 8.837852880979949951e+09 1.093796378985970306e+10 0.000000000000000000e+00 2.734160927489872392e+02 2.011133111672205043e-01 9.862321366079402907e-01
2.335100000000000000e+04 1.520317902865108706e-01 4.381831872480647094e-01 6.332491699915928640e-01 8.893274392798755645e-01 2.455710576231481923e+00 4.272313460293911014e+00 2.515440043920923532e-02 2.203549419786425545e-01 3.470347482635969527e+01 1.599195880155447266e-02 3.074337745723072432e-02 6.117555228078174617e-02 9.885086096046126869e+00 9.986858948419559567e+00 1.005921347478590810e+01 5.223075123247321316e-02 1.131355183904225070e+00 2.799920769064521586e+00 9.654358710490164031e-01 9.961528265073292809e-01 1.028137893845030071e+00 1.082839535819644539e+00 1.105127449273235030e+00 1.127726807665254682e+00 3.843708954136580980e-01 4.636558772609529200e-01 5.023592982567421927e-01 1.508962475472276576e+00 2.236809950134096336e+00 3.517903568315281948e+00 4.047831253539755370e-01 9.142011517048710401e-01 1.588941157843095864e+00 4.071325399053744316e+09 4.848020412789580345e+09 5.539434836843769073e+09 0.000000000000000000e+00 2.617811573396135145e+02 2.138950010297888116e-01 2.951015552144446552e+00
2.344100000000000000e+04 1.471688547791451418e+00 1.657390722366673730e+00 1.997365136268091756e+00 4.508230126922387448e+00 5.081900868365993418e+00 5.448766384160010467e+00 2.676012258954694545e+01 1.181868953995478506e+02 4.865305377786549457e+02 4.719299159093916507e-01 1.355838984643031431e+00 1.771621976629944806e+00 1.006200101915339218e+01 1.018858252439327217e+01 1.028987100307069547e+01 2.779060871707538655e-02 2.008652605708726724e-01 1.993901669668644905e+00 9.744458522397423383e-01 1.001263548780864321e+00 1.028152768463742817e+00 1.386034923056961077e+00 1.423788826739581737e+00 1.467194645656006102e+00 1.386463874053683210e+00 1.437526141160226700e+00 1.480037403767619164e+00 5.057005844982052523e+00 5.349976548597093817e+00 5.542577946099154218e+00 1.363638132305828243e+01 2.066801266321061803e+01 3.952712905056385750e+01 8.303472756305786133e+09 1.032612759318578148e+10 1.240458241876731491e+10 0.000000000000000000e+00 2.619139603314255282e+02 2.062012124682950920e-01 1.519623543367919494e+00
